game_id|crash_point
4188fc1918194fd098a31b52deadaa35|4.980000
8399365abf3240498a3f7ec56ecc3fe4|1.000000
f0e4a95eb7aa438b94e19f1ce42af01e|2.320000
4e909c597b2d4827ad32bc6a273e15bc|2.640000
0a36f42475384985b2a85842e30367d1|1.390000
4ee98903e5f2448495cf13a9dfd621b6|3.780000
cbc2c47d83344df4ac0129f06067f4cc|33.600000
cd25a056549e4be8a46da867b2694be2|1.450000
7c54fabda9ef40ec9bcdb292124a3afc|2.630000
baabb10281d24425a938daad591ca3b1|63.400000
0923b92de1c54c139f8d703b207195fe|1.000000
f386098054ae4ca8a4c9b435db81b1ac|1.080000
b2cd8323503745c99b5246d0092bb8a2|3.720000
bc204d26631d4ba49fc8705c652668df|1.000000
ce740f2b456d47f7a62198b39de2b5a8|2.650000
4b3851b252e749eabea1f0cd163d2cc2|3.790000
3b520ca71f7145aa986c91432de5d8bb|1.090000
d25d9233e9364db7bcc48def287fa498|1.810000
c8a7ba0c04dc4cd39e9e87b95d1c4c17|1.270000
41e2bc7a1ebd44d089e5f619f35c6bd2|13.890000
67adbbfbb80b4731a9a8bfe6c097c067|19.620000
871f0353e28a4909b0d23f1c95e2dcfb|1.210000
17c4a4ed015a4703b0118ae27ff7fb7c|1.810000
4c54b5adb5bf4c35b12d18e34d12e6f1|1.040000
6d847f7abce349da84292095d85e2ee3|1.070000
f8b3f2d20142478b99228aef4aa9c73a|2.350000
ba429e55acc34a3cbede7d5671dc4d04|1.640000
2a58032e54604430a9585a1393eec377|1.000000
6ba944a3382544b8b23ea77212c12998|2.170000
2bc2bb91cbcb4470afa8fd9c69167155|1.970000
5600c641a6c94f2094c867ceb1f60924|10.770000
531a58cb2a524733a30c775c56f1d71a|3.350000
5ed2f8f8767042c0ac8c8b3df1550249|1.280000
11c538ae7a784d5d9aff47db4887a34a|2.760000
772ab1842c46402fbc8181bfdde2193b|1.000000
62ed92fd7d0b48e2863d330c87f8f435|3.860000
d6865e3ab7c943df97295d30cc23d596|4.210000
cfd4cd87af3b4963a88f548ef895eb61|3.010000
97d73bc556b548ef99e1047e19e81fe9|2.950000
f3c736f102e544e1804a54c728ac3c52|3.530000
a451a2b8305e4b26beeac0b42462cc96|2.500000
1cb96e5964fe4dd286bd8982c2e24624|1.350000
3f74e1ed14074ca1939720bfa0323417|1.540000
707b5b58a37c49f0bb664ba221521256|2.160000
a7b62629935d4c9d81b41c8d01546d14|1.050000
2f845ef8909d45c082e248709a55bba8|1.200000
b6bfe33e55194bc8beff78bfa5103f77|1.280000
4f7e7325896f415f9031bf354d787a8b|3.630000
e64b4b41f91d4259b8f0b6b0f1b09df1|2.840000
dbfdac023aec4189ac77e7f599f4bc3d|1.750000
e39f47f526604f7ba3ceca93b2eebb1a|1.190000
6227aa77dd584e88969632a482df7180|5.540000
d627608151884cda89305f2be73c1e20|2.360000
c4fba60ac3d24cf7b5ec246b3234c8dd|1.000000
6ed19d1e6eb046de94f7fda52360774b|1.000000
6585c4a31c0d408fb1dcad908c3179b5|2.610000
91d259dfc0434e27b67cd49221eccb6a|1.000000
ee2820ca997e4302a66bd8047cdb4425|39.050000
e95de08c3bf7473eb7d8915a27328d9a|3.120000
41f70f6ac4f6417390360156cae5369b|31.170000
3359f6c9d89b494ba4053b0200471f68|1.310000
5776ec01d2fc43bb86a0c0f757351438|1.330000
1e6f8578d8d1484dbfde5926ad99aaba|1.000000
43457eee543849af917c9e3946834ac9|2.400000
e5a59569eccc48a8b17f3499dfba250d|3.790000
a8112a312dd3424a970ddc3fdc54f9d1|4.590000
3fb79f8cb11e4d24a541ead455e4d9cb|1.000000
b8881740f4974082a698274cca2b2d82|1.360000
ec5ff3e1173b4f2f92febf4fa3876d5f|1.300000
082acd0492b8438881f116bf5eada79f|7.280000
9790bbdbcb924eb985966e0735cfc6e1|1.580000
4e0956d64982406190f199ff6c9decb8|1.900000
bd0becd730c44042b1d253225c3180f3|2.430000
063cdbf1455f4cd79f1f155a9d5d8cc2|1.000000
14c55bc084c847748ff625fb50d5751d|1.000000
ce4b3d7cadc4407f8e2d22c4c0e23837|1.020000
40974276de434e4abbadce636476237e|1.920000
0091ee6764e84d56a797fab4dab2253b|1.560000
ca3d7f84604143709838982e77839de7|2.610000
249c7f237a7d40bc82d42efb36ef07f5|1.560000
afddfaaeb3564a6e8eb0e97c769321db|1.000000
296c5d5f67d24deab2fbf724c16b154f|17.960000
0c9b3c637a3546e69d463f86482b09c0|1.460000
97e0f97c3da24daa9108c702f40daccf|1.440000
ec8c60b9e52c4eb1935017dfe5f18c97|15.740000
de87a203861b4451ae3c73f8035348c4|2.000000
6c30c627e2944588b35c77c092783586|3.330000
7a8976b3ce6f416d9d0f2f3fac8ea11b|2.180000
39793968162645728a9690a9efdf166c|1.570000
4393c6d2b1a24a03aa87ce7c92e18d92|1.260000
baaf08d88ba244fb936104219cd75e59|5.570000
44ec98055c1a4cef81574dad6c7366eb|1.390000
c4b9033b6f214347ab84d9e983a4bd5c|2.020000
338db46b433741b79519f73b3637e70c|106.940000
1a25ccc81d044af39b8d974f573ffa30|8.310000
168c97cf08784f98ad82f3cd418d2a99|1.230000
a345aa5722b94eeab9899b942ed93da3|1.030000
300e28e3213943b0abf130a3e5cf3ea9|2.230000
2fcb3a04fa9a492195698ce799484ba2|1.000000
ab16ddb8069c4251bb0669d449e192b1|3.150000
30df1e6319bd4dfcafc089461e0a0628|1.000000
ea6060454d874e6e92795457234aac8b|12.720000
e1c125bef2b34a5bb6465aef35b87a4e|1.070000
316b5a5124cb4f3fa557aa737e2789ae|1.090000
bb83b8a6786f4ddc92a45d61546fa9f1|1.570000
e7fa42a43a8a4ed580381c7cb7208494|1.880000
2c10ecd44837437b91f64a4cdd82652e|1.980000
8ab8f72687c4485cb23ee29000388da9|1.120000
2476c3bc070d4c809a95d37d7d0d5742|1.070000
a99c4fd9d12b44cb894dd6b99fba53c9|3.120000
7325bc617c5e4dd7b238bd95437c4d70|3.100000
fb640758361d430f9f9bc2bec8cb3544|1.060000
6df1153f0fbb419baea713cbb24e9900|1.360000
a9178fd14a694921aa63cff487af42bf|1.000000
30f02bb21e744757b99aac9a410b3081|3.580000
5d14749d052d48768d33ebca507c7d18|1.730000
679b4fc3b3cb448fa114748a1fecc6a4|1.270000
4fe9ff3e5d92404da72c21c07a9979c5|1.000000
a17d1cb19d4e434da88f0e50e596eb1e|1.080000
3fcdd70c4415456fb7c2740d7e126522|2.230000
8794d7eeed8a4619a0dfa9eeaf857df7|17.040000
cfdf2ec4fd1c4e4b923b56b33bae4411|4.220000
63cfb67a70e0470293219c8a97bbb680|1.490000
6d990d28ef4c44acac01b9cdea80bdac|3.290000
38900bbc47224ca0ab513bb5fb8ce0e8|2.520000
0f96d370efcf47ada3482ce769a2edbd|1.150000
a51a03fd410542c6aa4165308c4032ea|3.080000
e3b288c894e74c4abcf3cdf9663867a5|1.110000
460df7c8822e4ee1ae826505a770a5f3|1.980000
185adf7711b8475394466263f4659b0d|1.680000
c312d1cf43564174b88e808919f4bd54|2.480000
2306370a49e442ebbc33e519556af7cc|1.190000
29fd4a5a1e5a47f2a45a5009f6887fb1|1.060000
89eb6cc03b544c48829da9c309bdf1f1|1.180000
ab207d25d30e46a48caf56167bef414c|1.000000
71558292dc47486a997cf7fb7ebcfd01|1.000000
b532a9f0b3964c93ae40ac05a7f730a9|1.430000
766eb0a0fb8246ea9f069f6fee5e6f4b|4.080000
c927cc4ff3644e79a59cf183154cb075|3.380000
47b600f36b004549888ec065b6d19177|34.610000
e14c52e113fe437d9a645fdb12525df1|2.410000
e6071ad3750c4790aea1c8fa6010e5b9|1.810000
eb4fe097f68e4d1684fef44bff795d07|1.090000
a6ef89af9d344431badd35c0c39a97dc|1.410000
4a9f8708a71341749da215a1ac960b39|1.680000
7e1786a65f0e4337b82105aeaef2bdec|1.180000
6826078a63b148dda5dd76ff15e7f184|1.190000
f02fc6957afc457aae1556006dafd389|1.410000
d46aa73bdc1d49119108f17eb546ee5e|1.660000
e473a00c6f1a4ed6ad2af366a905bbc2|3.310000
33f2e2d55dfb4d249631beb033307fd6|1.610000
94acaa5afa814096a2884d92e44f6ba4|1.150000
e167d7ee42c14e43b616ae35d594df9c|1.390000
84f50c4fdf2a405fae62446d4c85cb57|1.410000
d0ad1f350ee043f9b53fd370976d51b6|1.940000
f57af2ec0d594263b5786a710a9f99c7|1.680000
554c4918947b40d4b2533053f88be899|1.210000
e987c4e3b73b4737971f8a2aa597d82a|1.030000
380429d28895423cbf8e985bc15ac534|1.870000
b475a5f1b810441ca3ab2dafec45a6b3|3.290000
c61fbdb96e7d4f3bbc490e6995a7ea29|9.480000
043527b2b03d454a9646d34af7386caf|1.700000
e840fe83cac046f0979932104d6f4ae1|12.150000
8a9f5500127d4c0195318ed0d7ffbabc|1.370000
488c012e14094615b446fa21dd401e8d|1.320000
7224795bbc8a4a629d25b24fe24a769b|1.800000
e3f0a6146b3248c4ba2f5062e5660720|1.000000
53a9e8504d6f46e9814a928c8efb8665|8.250000
a86c4bb6dab2498d869a94f415f15f15|2.350000
170e21c8ce8f4f228fc4328477a30c4a|24.260000
972b0a503be84c429fa96fa0e549b768|2.050000
cba6e7649a344723a5f69a8a58f4a854|1.010000
3ae80f909da248c4aa69776f19c9d602|2.320000
b93aaa0d5218494db1429202a542f3a5|3.320000
27162fe82f114ae58a9bf4dacaa981fa|1.400000
596b29bba4064b478b56a3d103384597|26.570000
93ed448cc3a24a30a2b660317ce9283f|2.980000
8ae2e1a494964eb596505393033ac6c3|2.470000
669053160b344731a7fbb40cb6fa0f98|1.110000
464d7112a5104a4cbfbb4708be540b7b|1.000000
213634c4f2794878bc6a9cf137824d68|2.380000
7be3a5c4812945e18a287690d1bb431b|2.540000
6d09f84fb0d14d419fec085636b4715f|2.990000
9559932b44e0421686b4bb63ee08ef7c|1.380000
d3ff580d627840e087a12390e51b1c5d|24.270000
617a1a5bdd74450694672c15252b13b7|6.870000
6349039d84744ffaa4e1a4997153573b|1.060000
703f4667ea6c4517a0cf68ebb2ea662d|1.450000
06e71dacc4d0484daf0d985a628a4167|2.120000
8ddb8162e8a04370bf4c69654e54a827|3.820000
2956ac33afad428a9335d5b8ca33ac6b|1.050000
c6f6717d51e148e98cdadd3f17261236|3.690000
af4fb01ac0a3492fa87b62229bc7e95e|4.000000
66fa8239113d419bb21fedeba8c742f0|4.010000
6b1fe10378f64443a0fe6a6f685181d1|3.880000
7a1234cb01374fb4a7e613327d3854e5|1.760000
972c3f89634942709dd1aed441905b30|1.000000
0807c51471274cc6adf79e2b7dde6d6b|1.140000
f02ed459e12f4f8b9b05f9c20abb369c|3.350000
d7dde0b679824460bba13dddb06ba2a1|4.250000
7016ff0d5db04a08bcdc52543107733f|1.000000
1063b95a63ba47d093f5ffddd506b686|1.770000
cd897c315f1440f2970eed4a35f64168|7.980000
77670040d8084ca6b56536b6b4f4a3d7|1.100000
0f46eafc416547a8bf037d5dd0c2c0c2|2.820000
70d1e042043149ceb1df894a3c8d06c8|2.210000
7e224096439b49c5a6e3687556e93ed7|3.620000
0a323a60c7904349b40fbf640fb49e36|7.840000
ed5b95dc5fd841cb9eee0d20f820783f|2.370000
35a9c164d9d3425cb2c06c2020eef68c|1.000000
67ea5c059f7f4b28a32bb390a6deedb3|1.310000
c95f7fb152264a76a74631fc567c4605|2.850000
b71d6cecad2e4b469b9f99f96de6543e|3.450000
830234b0b79b4fd3842fbfccb5bdd7ef|3.780000
e669c2025cd14a9c83dd1f43b945315c|10.370000
8b6e99d8832649458b8262eb865735ba|1.110000
1e5b6bd246964806ba727ca1caff9776|1.740000
870462dede13462aa64aa264338c8530|16.740000
b70fde65d2174defb06d8132e2673d38|11.210000
190d917cc56f43e6a1b788965ab732c8|1.190000
0f14f8f09cb8443e8af9bb7b14da5b59|1.000000
10c1cdbfef5542b5920e62af5a879e9e|1.000000
395a37b4c9844e6daac3089af58076b0|3.390000
7bb1ee80009d46999f81c2d8d9d3663e|2.450000
1359924dee6048a18886c7a3bfbb3036|1.000000
95f50fcee16e47859d31e6d133365ddd|4.870000
168c0f47d5a646878bc0b18ce9846008|3.400000
1b3f34eaf6944365bba1914f543971ab|1.380000
277578579a8a4ab698cb2942b904e006|3.140000
771e16a1721d4e2a92872ffe4eccc817|1.000000
4efab219d5224f5f82d56e8bcddfed0c|1.090000
f366992ce850410998f9b109cef2df81|1.220000
f07769ec97f9409d8eb53f9a70e231eb|5.590000
001569c41e864f51a26cbcdeca1f870f|4.090000
8386a1f570b34c6291fed87c30bd8b26|1.370000
0d01fd15dc514535bb5815dd96be2fc9|1.380000
c62126578e8b4c67a5e04d85900a8fc9|4.590000
f6c816bafe8540a49338cade09fca086|5.910000
53ebeebb169d4e5da0a9e4e886392626|1.360000
cb808683798944f99d27b40dd2fbc9ee|1.330000
511deefb6838488b8e472d77a00c1d7a|6.230000
7a2b00f4e8c242ad8c0c6bde3d215439|1.000000
1e8249cc6ab44418b483d174e7445c91|1.000000
f4b02bbfefcd49f3941c59ae86aa0e43|4.810000
03608323387647258b0d6a9d33505c64|1.000000
1042ecbfd239414184ed1119cab37c08|5.120000
06fb44c3c7a745e9bd49fd40db6741c3|3.540000
1c933c345b1b4600abbea8d867b02628|3.010000
8270df322f0b48ffb7f33350ecf68e61|1.000000
111b8f67e51f4078bdb80184582e6df5|5.930000
cf8cd6e5aeff45969cb2416f26e9de41|1.910000
ad1ae013fbf2403bafadac2cc4f88ba1|1.100000
5aae7390d5844d64b9a242f28b51b438|1.580000
11661b464fa341689be7d0194bcedb18|1.110000
70dfaa2abb084f8590ae8f85bc5629b2|7.810000
afe44b5115e4452ca9c2216ad3c6cfd0|6.610000
8058ca2e8d3c4eb4b48ead7c246fb83e|1.000000
83892bbf3d074808bb3d4443966c7bbd|1.000000
caba7b8c49f94296bb5da9ecbe198ecf|2.170000
345b9dedfcc442c08b3a2e553ad176d3|4.300000
fc4b7936092647eebe85ce31f953ed50|2.260000
d850c610289b4bb19bc76d2cef5045c5|1.520000
9281a3f634e0436ea832248b1d406d00|1.950000
7e1155fe192148328b9d5401c3d93668|1.210000
0f8aa10e440e4441b3101a0941fff3df|2.410000
12a2025cdf5441a2a051aa8c4d7b0766|2.880000
b8425e463b564883911b313f800c386d|4.370000
5932aee033594b29ae0a1482891ceecf|4.340000
d015d56a0ed44020b181b8aff6219087|3.090000
9ebd82c2328848d9b94b3ec5b2754cb0|5.190000
7ff9e58f917d41f6b774819cd6509fc6|4.590000
1acc12602d4a43e4962424b88a6bbed9|6.730000
48f3e432a4a04181b32499f1ee2ccd80|1.000000
e4188faa80d842aca7a55614a33828ec|6.690000
741141555f514bbcb0dc54408a778263|1.490000
16a27aac692e41898e2637f1da9b8bf8|1.000000
64ff641c9d7a4ada9ecaf4bc8972a264|1.710000
5631b92ebc1a4643a8ae33ac846303d0|3.120000
4403ba24f687446dae12224993870361|7.840000
65149bf6a777447ab377890db731aa82|1.340000
6e86b91438bb4686b41f87fe9e45cc39|1.570000
982181487d0340b39acbbd5f8e9990f3|1.000000
cda459ac84f649ab881d8a82d89c7edb|1.000000
588df20180c448ccbacbfb2454b26a78|1.150000
d52f3abc727943a3a20cde8131a5eb0f|1.000000
410224b903b8463f99ec0c164507fd93|1.940000
34dec87a52e440f9b1b400f37910ab48|1.310000
cd0968b352954b669bf2d3103f6c4349|2.030000
8fd6bc52a5aa4938971a6069e8d88cb5|4.590000
81f99822c53f46d38c08ac6a579fb8b2|1.000000
497de917273c451d9fbb2892b11da665|1.110000
4a08224397464588afc0e61d70ef4a4d|1.000000
a61a37c55ed546108b868cada33df28d|1.640000
e9b30114f5a5486db6290faf48f4c835|1.000000
6172daba27474c09b176fc72ec339642|1.010000
197e6f953dc342ab86b4cbc8aa0e11d7|6.950000
687707579e5f4637a0538e719bb84588|6.790000
b787b0a169924e628ac70f518bb79923|1.280000
5fbd24df08444f5aaee3bc36c10907b6|1.000000
fc90d44881344c34a4131aebdd35f058|1.180000
a10c5041b0f9447fb8fab4c4f92d487a|1.560000
e8f1c6726da64899940ad10bc98475b0|1.000000
4f6ca8821a06432689f48cb8cb9384e3|1.690000
e4a63076d7944e57946ad0224565200a|1.720000
0ba316c0eebc44cb8714950b7d901b70|4.240000
5c15f80f9b1a4fa69218d7f6a290d69b|1.640000
745b258ffe5c404caa84b109d7e7ae17|22.630000
2c3a7a612c684136a7461657874e8c10|3.700000
f2f0dd42838342c3bb0bc3139ad53cc0|1.680000
c86deea9bff2452dbe1d6bf8efcd5ac1|1.000000
2117fb264e954d38bc4f56c7460391fe|2.690000
0f9ca073bc97480e8c0b7ed967998c14|1.340000
56ceb62e71454934be479de92121b3fb|1.260000
9935cff758604ad19a5ef6de6022c6f6|2.330000
e429da678b3b4eac8c98cd8874e9121d|1.600000
2cfd541ef24f444ea2fc29115ca7f144|1.170000
907d49b453804c2db4f46454adba89d7|1.040000
c5f12cd6e0ca4da1921bdf43b425e1b1|19.670000
67280a143edf454faac6c03654798ee3|1.140000
1f0cb5b4152641b1aa7d5fdb3de2a3e7|2.810000
00698bfb565440f7aec724f74593be9d|3.020000
15566006db5745ecae809942b2136992|5.070000
2937ccc781d84e7a9f9ef9354e644dad|1.000000
fc50e3690bd547de84677331959bfac3|6.340000
023bc594863842b296d43f5781cb1fbc|1.000000
ef3c3fc672d645e78a1d76c89d45e19e|1.930000
f5b46da09a73407093f05e54f8055c0f|1.870000
2aa9cac2350544c3a88fa80a696e2ca6|6.570000
8664595869894fc3beeb80b92751013a|1.000000
7b5115663d2f41cfa10aca389d6c662e|1.000000
02e05e3818ea420592e27d9c60840133|2.380000
c0017ecdabcc490a998a0dc32fdc445e|1.110000
166563ebf34f4615bdbdb635c7e264cf|1.970000
75a9a13d9877454d9e407e8f4e64a92d|2.300000
951214b78220412e9818492566bacf32|1.580000
497dd99df72443208279da0cbf3ded79|1.060000
f20a237829fa4f628e8fa2c9b0ea23c0|2.300000
c121e7f911014d4980634492ee47541f|2.520000
8c22a5593feb4753bfca8a9b482eafee|20.130000
7bf68a0269d14992a38aff4163a15075|33.310000
fb7728c8bbcf4cfc8b7e4b7a1f4bb531|1.340000
7d73d8b8da044b36899b6f923ea58ac3|1.260000
8e686e2f3fc347baabb16cc85c6a8eed|1.240000
795340ea35754cfb886883638dca0f94|1.470000
a3f7efa8c1934e4f995198287f3e509f|1.020000
a3ab1c699922405bb5c6f6509367df15|1.530000
a03f281666684e3eb0d9cfe62025576b|1.480000
c6eeb4129b1e44608b45b9377ea002b4|1.000000
2f7df29f186c4e1790bc2bba69b149d8|1.130000
1b44e07b57fc45d0902d7737af0f0954|1.520000
10cf84e2eceb4c35bda1e34cca262f33|1.000000
8f9f3382469b48129d66af95ee0953f6|9.980000
63608d53408e483286757e5b1266e171|12.190000
34dab367863e4784bfef1601e6c0b563|2.600000
4fcf33dfd72c422e9c7fca02378aaa2f|1.920000
30444920a27844639fad44544ea21266|1.300000
b36e3c51cc97424d9839e1aa75b0767f|1.950000
8e9a9b6fb6204d15af37e06f85612de2|1.910000
0184e3a7c69e476386e230f41e79a1a5|4.290000
1861b0d2d7f8447ca4f56a4a9d691efe|3.070000
26954d518dd4463d8ae052c688ca06b2|1.330000
12bd6f27275747bd87227770b7385ef2|4.600000
da46c032c1f04e18803caa7399c02248|1.000000
47225c3d8a7548498a802d915f78eb96|3.150000
438ca544df6a44f88e0be0082aed11a3|1.730000
f968898af2034af5923c4afb4191ec74|1.470000
7ee2ffaf694a4e1ca982e0fea99d555b|1.000000
ed98dbc067a0447d96630666ba906993|1.050000
a02352126a194408b85e80340c5228ad|1.340000
a6d4becba8a1456cb20bed139ba4bf5b|2.530000
213f6cd602624d6cb46df632fd064518|1.040000
a35c0a90ca9c472284b0817bfc61730d|1.010000
975579b4308e4da2bc2e3d32c1517876|3.930000
362426778d044668a00ed3b91cad394e|1.060000
7e214b10ce2c47aeaa63a55298fa0651|1.660000
ccd6a2914f9f4e71b94d915cc68fff04|11.210000
2755f2c5d65f4e669f76e9fabfec01c8|3.560000
12ffa3b45b5b4653870b4b4d75c60ff1|1.510000
422f9f1c1280415aae81b922624d53d1|1.510000
21eb6d147a7e438393496b3b24b67cde|1.710000
1bd1a26616a34746a30d3e61014a8d76|15.380000
b8f46cbab55541cf83da9c37e2b4a4bb|2.350000
9735330f80b8454290bad23826aecddf|1.390000
dcad4fee63414666bb035eeddf3a092d|1.220000
e9139a7680a34de19ed1d6ff2b273b87|18.090000
4ee977eb72aa4ba0bde5133a9607d0bc|1.250000
cdf0f079574e4a8abbff2cfdb17494df|2.400000
78b3fc2b58824950bfc0f36948719c18|2.750000
0ff4854535e24e20b09cdc7293bcd66d|1.240000
5ed1326e9a76475ca1a25c18e49e57f0|3.610000
d1dcdb1842d244e0ba8188db0f20507d|1.220000
5394654385b3477bade2929401ecbb64|2.020000
d4aa8edac88341cbb94c9312539f97c3|1.800000
09b1ad267a6f497eb9e056a1e35f5860|2.950000
7342eccb31954e28bfdd6c3a4e933646|1.160000
840371fd45ce4ee5a3959c20d496f28f|3.780000
be29dbd1b6ef43e995f971d8edc808b9|1.440000
64f2c597c9c3452cb6f96a0dcb4733ac|1.220000
19a83dc135204e44baa27facef988b28|1.130000
3515618d7edb4b13b77133520636bc9d|1.160000
b40478288fc14774b970885a94e87050|14.320000
8ca2d394c59d4995a8a7355d1d1b8528|88.550000
c2bc6e6092ab4503ba1d3e96cc4771b2|1.000000
1b8539e726334d7592bcac7411bffa4f|1.740000
edc17b80d1634a99ab577f83c9eff57a|2.410000
4e7b4e98b6844a52806ef8a2d3f26b8f|6.060000
f18d68b1ccac469eb68d79944e2c3a66|2.840000
3732aca68ea34bababc902f11fb7bdcb|1.620000
1185a2b636f2409d8a76f2e5706b860b|3.510000
474dd791e7e94cd9ab60695c37ecf796|12.050000
0bf499fa8c1f475db692d471ba7337e3|1.240000
036b506d00ee40da947fb6f26d135eca|1.300000
04dc3c7b390c45459e4d28844b2640ac|7.370000
28fc44af87eb406ab8c87441bcd65dc6|2.230000
a575650f363a4db7a8245b5fad2b3192|2.080000
8a689590e41a43d1b52eac43317a3c68|4.040000
473b13c912244076bed0892f6a07b1a3|3.840000
00ba4b71b8a246f2aa91a077b77543bb|1.690000
49ccfc9766bf41398ce50a1aa50ef638|1.380000
4ada2d90230448fabed0a78f72ca2317|1.460000
8248c6b5461549aea0206755f1119afd|209.940000
c629a47c1f7f4ce681d0201595b3b494|1.280000
08a135e1109c48a7a0065d8dd3c6794d|2.380000
1e923de779894786b3f43a548d8597e2|1.200000
8388be9ec2ca41a18d5a5b3aa043e84c|4.880000
76dfb42f0b06416cbab4fe8df2c8ee45|1.000000
393bbd85e5504dd0b651dcefc6dc4cda|14.140000
860fe62647a744ee88161cf36ff5f9df|1.730000
34da65164ffe4abfb6ecc32a32910a16|1.010000
0f09674754b14f23b3229d86d6306887|1.720000
fb8c3d1ecec34823ae2204992f974228|2.200000
4d223fdc1fd54f3087f46a53489df445|1.500000
1e461e2d3d7040c59e88ed41f571391e|10.830000
11456930c8cc46f3bfb6521d16f48651|1.010000
76a973329fa44ca49e6c2092dbb142a1|1.440000
af9a9288fd0545fd9b83ebf980fcc964|1.000000
433f5a39eec74f0eb4e24adb5361f124|1.500000
30d9580eab68401594e06ba51983da5d|3.860000
92c17d3c38cd49c6babff7842a98f4e7|5.330000
f53f946811e84c16aff63bff061a4094|3.310000
08f83dcf94e7487c88dd6a7bd0060b90|1.230000
509d224bf9cd407ba1ed2b65a0ba822a|1.540000
75d673358aa744e6bc43715b14e476b5|2.610000
8d05deab96df4df2b32cfef15abe40a9|1.260000
c04e6151a012489995a7850642f751e9|4.780000
9061faf6af5948e683cc995b7ba630de|1.190000
2a56852f2005466183d12a1ab4eb3ec3|29.850000
23ccb55c2d9a4a0d81c4aee15a4980f4|1.340000
48278d759e574d5284e739e8f7be5540|4.720000
663bb9f8aa0f4c18a99d2e36b00f33a5|2.680000
a7ebda59bc734f949260c35f6aebca91|1.500000
892ec5dd4cbf4a39a85ca8d9334774b7|2.000000
ad45ef1475b0439eab3decbef56a43a1|1.120000
eb131e8e3c4a49df89e4316cdc5521f6|4.820000
dac1066397b74a19b4aaa2008e656b87|1.070000
a34c17e4b92740298fc110d37195e0b2|2.750000
8d20787b14b44a18a0f6b1eeff3bff8d|2.660000
da81d038b3984789aaefe28837c1fa5d|32.490000
6acc6724cf45430988c8515040dcee79|5.580000
55295aaed3564cd18a7c6823ed967a7f|4.930000
3260773a747c48c6a7551660f7036d5a|1.000000
d261c6fcc9ee4fc9a0bc6e6fd84eb7c3|1.000000
d7bc967ce8284f84898e60075f4fd70f|2.200000
296f33272a5d4e11aad69039b73a1a22|1.120000
54757eda7d42445da832d12a58a7668f|1.210000
4adfb5f7f6414df08cd8b86959331c6e|1.220000
a5e38d8234bf4e3fa0e45492a7a543af|1.000000
fc09b9c2cca7449b87acf5e34d772d50|3.560000
212104e55ae84131b690c32ec3a8f53d|6.690000
1b7f8a458169477187b086f721e03d85|1.210000
1beac10d38ed44e790b56b95a564929c|5.450000
8b3fdf2281e24405a98677cdb0422801|5.650000
00a903f664e94904b12a15cc2266ac81|9.430000
11583215cb4846188d71b5e74e6c4e93|1.510000
bc5d2e02be444de9ae2acdbc2c3a8578|37.690000
860c4324292143eb84f18341471bc9dc|1.200000
f3be4cd879aa423fa4be8002cb3b60c2|3.910000
27260932fbfb4eb08debb50615aa518e|80.800000
8c22cc8162f6445f982f140c0ae7667d|1.410000
9a5fd2f54c934710a65bacdcabd0e558|2.590000
f024b565fec54865801f2a6a3180514f|3.190000
63c77039f187431ca6556dc6fbda0376|10.570000
87b561407fb04fadaec0d89c16f187bc|5.160000
c1e81a5de8f54de6b0f900935259f2b3|1.040000
900a60c18f6d414cbcc21b3ebcd1c264|4.050000
c37b96e5ef714df4afaee6d6bf342e2c|1.000000
12f12c9ce12e4858be594bd960794005|1.000000
89d0c61eab974297bdac3849e115b214|1.000000
79a78ad6def442ebad04dffda74c9c05|1.400000
412fa1dfbf7a4545bf0647c2a0f41f87|1.990000
96e4e1fe5bcb416ba5cc393e9ae3ad3b|1.930000
3cdcc84a668f443e8ea1856b0e402c93|23.900000
b97d25a6f0ef41f0974919f4d2ec039a|9.800000
2947138f226b4391afacfc55d363c167|274.880000
6f6efdb38d63499789ccb24ad2e29919|2.530000
c202c6cb1b284833a3db65ed8b5a1ff1|2.550000
3abbdcf29c204063a146f79373eca457|2.280000
29135b47e9ac4cadb924e04cb25c7bc6|5.490000
899bf8a5c06c431197bd0758f2ce9195|6.260000
7becfc6a052e4aaa9420066b16e2ac76|1.060000
79c1ca8a62ac4d72b77facefbc3f7868|2.090000
fecef58f04e2426d8c4357e2eb1c77ee|2.890000
6cdd0bccd99046589c6d489a04c22dc4|1.660000
0f24886cb79e4026b2473575e29dbbe9|1.500000
0ad1921b7fe34fa19df7ec6a30b2f728|9.860000
3c8f09a58ec54c00ac31f35b5b97cf11|1.000000
ca7e2b69198a401bbfeb9fc20795e1df|1.700000
10f8797704a7402081c3b74a08dcb0d6|1.390000
29e11daa10cf4400a2580861f9b67f8b|4.040000
0cb271428ba74804a3c9a99145408126|1.530000
9b5374bcfea1402f93bf055d4c602c68|16.800000
d3853c589b774d8d98397eff7bb9441f|5.120000
024f74350c524224bb9eeac0527201ec|1.160000
fbd6dfadbe0948a7aa254a20a8e9ea87|3.660000
fb831bfd70ab4c6fa3b9d89dc3e44317|1.690000
e9943944769640f7b02104b5667501c6|4.610000
832a95897a8f4524884730a4f034593c|2.490000
8e44014ebbc94f95a6d6317dd487d11a|4.810000
ca2d100edab7454cb36d0c925e96b04d|1.350000
428f08f1d82d4942831ffe4f6cce7627|1.710000
e706d9330b434d818599b3f777fd65a3|21.860000
